282603 2826 0 0 0
282801 2828 0 0 0
282802 2828 0 0 0
282803 2828 0 0 0
282901 2829 1 1 1
282902 2829 1 1 0
283401 2834 0 0 0
283402 2834 0 0 0
283403 2834 0 0 -3
283501 2835 1 1 1
283502 2835 1 -3 0
284101 2841 1 1 1
284102 2841 1 1 1
284103 2841 1 1 1
285001 2850 1 1 1
285002 2850 1 1 1
285501 2855 1 0 1
285502 2855 1 1 0
285503 2855 2 1 1
286401 2864 0 0 0
286901 2869 0 0 0
287701 2877 0 0 1
287702 2877 1 1 1
287801 2878 0 0 0
287802 2878 0 2 2
287803 2878 0 0 0
287804 2878 0 0 0
287805 2878 1 0 0
287806 2878 0 0 0
287901 2879 0 1 1
287902 2879 1 1 1
288001 2880 0 1 1
288002 2880 1 1 1
288301 2883 1 1 1
288302 2883 1 -3 0
288303 2883 0 0 1
288501 2885 0 0 1
288502 2885 0 0 0
288503 2885 0 1 1
288601 2886 0 0 0
288602 2886 0 0 0
288603 2886 0 0 0
288701 2887 1 0 0
288901 2889 1 1 1
288902 2889 1 1 1
289201 2892 0 -3 1
289202 2892 0 0 1
289203 2892 0 1 1
289401 2894 1 1 1
289402 2894 1 1 1
289403 2894 1 1 1
290001 2900 1 1 0
290002 2900 0 0 1
290201 2902 1 1 0
290202 2902 0 0 0
290801 2908 0 0 0
290802 2908 0 0 1
290803 2908 0 0 1
290901 2909 1 0 1
290902 2909 1 1 1
291001 2910 1 1 1
291002 2910 1 1 1
291101 2911 0 0 1
291102 2911 1 1 2
291103 2911 1 1 -3
291104 2911 1 1 -3
291801 2918 0 0 0
291802 2918 0 0 0
291901 2919 0 0 1
292601 2926 1 1 0
292602 2926 1 1 1
292603 2926 0 1 0
292604 2926 0 0 1
292801 2928 0 0 0
292802 2928 0 -3 0
293001 2930 0 0 1
293401 2934 0 0 0
293402 2934 0 0 0
293403 2934 0 0 0
293501 2935 7 7 7
293502 2935 0 7 7
293601 2936 1 1 1
293801 2938 1 0 0
294301 2943 -3 1 1
294302 2943 1 1 1
294303 2943 0 0 0
294601 2946 -3 1 -3
294602 2946 1 1 1
294801 2948 0 0 0
294802 2948 0 0 0
294803 2948 0 0 0
294804 2948 0 0 0
294901 2949 0 0 0
294902 2949 0 0 0
294903 2949 0 0 0
294904 2949 -3 0 0
295201 2952 1 1 1
295501 2955 1 1 1
295502 2955 1 1 1
295901 2959 1 1 1
295902 2959 1 1 1
295903 2959 1 1 1
296101 2961 1 1 1
296102 2961 1 1 1
296103 2961 1 1 1
296401 2964 -3 0 1
296402 2964 1 1 1
296901 2969 0 0 0
297001 2970 0 0 0
297002 2970 0 0 0
297003 2970 0 0 0
297801 2978 0 0 0
297802 2978 2 2 1
297901 2979 0 0 0
297902 2979 0 -3 0
297903 2979 0 0 0
298301 2983 0 0 0
298302 2983 0 0 0
299001 2990 1 1 0
299002 2990 0 0 0
299301 2993 0 1 0
299302 2993 0 1 1
299501 2995 0 0 0
300401 3004 0 0 1
300402 3004 0 0 1
300403 3004 1 -3 -3
300404 3004 -3 -3 -3
300701 3007 0 1 1
301001 3010 0 1 1
301101 3011 1 1 1
301102 3011 1 -3 1
301201 3012 1 1 1
301301 3013 1 1 0
301302 3013 0 2 -3
301303 3013 0 -3 0
301304 3013 9 9 9
301401 3014 0 0 0
302001 3020 0 0 1
302101 3021 0 0 0
302102 3021 0 0 0
302103 3021 0 0 0
302104 3021 0 0 0
302301 3023 1 1 0
302302 3023 0 0 1
302501 3025 0 1 1
302502 3025 0 1 1
302701 3027 0 0 0
302702 3027 0 0 0
302703 3027 1 0 0
302704 3027 0 0 0
303501 3035 0 0 1
303502 3035 1 1 1
303503 3035 1 1 0
303504 3035 1 0 0
303505 3035 0 1 1
303601 3036 0 1 1
303602 3036 1 1 1
303801 3038 0 0 0
303802 3038 0 0 0
303803 3038 7 7 7
304101 3041 0 0 0
304102 3041 0 0 0
304103 3041 1 1 1
304104 3041 1 1 1
304201 3042 1 1 1
304301 3043 0 1 1
304302 3043 1 1 1
304501 3045 0 0 0
304502 3045 0 0 0
304503 3045 0 0 0
304504 3045 0 0 0
304601 3046 4 4 4
304602 3046 0 0 0
304603 3046 0 0 0
304604 3046 0 0 0
304605 3046 0 0 1
304701 3047 1 0 1
304702 3047 0 1 1
304801 3048 1 1 1
304802 3048 1 1 0
304901 3049 0 -3 1
304902 3049 1 1 1
305101 3051 0 1 0
305102 3051 0 1 0
305103 3051 0 0 0
305301 3053 7 7 7
305401 3054 0 0 0
305402 3054 0 0 1
305403 3054 0 1 -3
305701 3057 0 0 1
305702 3057 0 0 0
305801 3058 1 1 1
305802 3058 1 1 1
305803 3058 1 1 2
305804 3058 1 1 1
305805 3058 -3 1 -3
306101 3061 1 1 1
306601 3066 1 1 1
306602 3066 0 0 0
306801 3068 0 1 1
306802 3068 1 0 0
306901 3069 1 1 1
306902 3069 0 1 1
307301 3073 1 1 0
307302 3073 1 1 1
307401 3074 0 1 1
307402 3074 0 0 0
307403 3074 0 0 0
307501 3075 1 1 1
307801 3078 1 1 1
307802 3078 7 7 7
307901 3079 0 0 1
308001 3080 0 1 1
308101 3081 1 1 1
308501 3085 1 1 1
309301 3093 0 0 0
309302 3093 0 0 0
309501 3095 0 0 0
309502 3095 0 0 0
309601 3096 0 0 0
309602 3096 0 0 2
309801 3098 1 1 1
309802 3098 0 0 0
309901 3099 -3 1 -3
309902 3099 1 1 0
310101 3101 1 1 1
310102 3101 1 1 1
310103 3101 1 0 0
310501 3105 1 0 0
310502 3105 0 0 0
310601 3106 0 0 0
310701 3107 0 1 1
310702 3107 1 1 1
310801 3108 4 4 4
310802 3108 0 1 1
310803 3108 0 1 1
310901 3109 1 1 1
311101 3111 1 1 1
311102 3111 1 1 1
311301 3113 1 0 1
311302 3113 0 1 1
311501 3115 0 0 0
311701 3117 1 1 1
311702 3117 0 1 1
311801 3118 -3 1 1
311802 3118 1 1 1
311901 3119 1 1 1
312001 3120 0 0 0
312002 3120 0 0 0
312101 3121 0 0 0
312102 3121 0 0 0
312103 3121 0 0 0
312201 3122 1 1 1
312202 3122 -3 1 -3
312901 3129 0 0 0
312902 3129 0 0 0
313001 3130 -3 -3 -3
313002 3130 1 1 1
313501 3135 0 0 0
313502 3135 0 0 0
314501 3145 0 -3 1
314502 3145 0 -3 0
315001 3150 1 1 1
315002 3150 1 1 1
315101 3151 0 0 0
315102 3151 0 0 0
315103 3151 0 0 1
315401 3154 1 1 1
315402 3154 1 1 1
315403 3154 0 0 0
315404 3154 0 0 0
315501 3155 0 0 1
315502 3155 0 0 0
315503 3155 -3 0 0
315601 3156 1 1 1
315602 3156 1 1 1
316201 3162 0 0 0
316202 3162 -3 0 -3
316301 3163 0 0 0
316302 3163 0 0 0
316303 3163 0 0 0
316401 3164 0 0 0
316402 3164 2 0 0
316501 3165 0 0 1
316502 3165 0 0 0
316503 3165 0 0 0
317601 3176 7 7 7
317602 3176 -3 -3 -3
317801 3178 1 1 1
317802 3178 1 1 0
317901 3179 1 0 1
318201 3182 1 1 0
318202 3182 0 0 0
318203 3182 0 0 0
318801 3188 1 1 -3
318802 3188 -3 -3 -3
319001 3190 1 1 0
319002 3190 0 1 1
319003 3190 0 -3 0
319004 3190 0 0 0
319005 3190 0 0 0
319006 3190 0 0 1
319701 3197 0 0 0
319702 3197 0 0 0
319801 3198 0 0 1
319802 3198 0 0 1
320101 3201 0 1 1
320102 3201 1 0 0
320103 3201 0 1 1
320401 3204 0 1 1
320402 3204 1 1 1
320601 3206 -3 1 -3
321201 3212 7 7 7
321701 3217 1 1 1
322101 3221 1 1 1
322102 3221 1 1 1
322201 3222 7 7 7
322501 3225 0 0 0
322502 3225 0 0 -3
322503 3225 0 0 0
322504 3225 0 0 0
322505 3225 0 0 1
323301 3233 1 0 7
323601 3236 0 0 1
323701 3237 0 0 0
324201 3242 0 0 0
324202 3242 0 0 -3
324301 3243 1 1 1
324302 3243 1 1 1
324303 3243 1 1 0
324401 3244 1 1 -3
324402 3244 1 -3 1
324501 3245 0 0 0
324801 3248 1 1 1
324802 3248 1 0 0
325001 3250 1 1 1
325002 3250 1 1 1
325003 3250 0 0 0
325004 3250 0 1 -3
325201 3252 1 1 1
325202 3252 0 1 1
325301 3253 0 2 2
325401 3254 0 0 1
325402 3254 -3 1 1
325901 3259 0 0 0
325902 3259 0 0 0
325903 3259 0 0 0
325904 3259 0 0 0
326001 3260 0 0 0
326002 3260 0 0 0
326801 3268 0 0 0
326802 3268 -3 0 2
326803 3268 -3 -3 -3
326804 3268 4 4 4
326805 3268 2 2 2
326806 3268 2 2 2
326807 3268 -3 -3 -3
326808 3268 0 1 1
326901 3269 1 1 1
327301 3273 0 0 0
327302 3273 1 0 0
327303 3273 1 0 1
327801 3278 1 1 1
328001 3280 0 0 0
328002 3280 0 0 0
328003 3280 0 0 0
328601 3286 1 1 0
328602 3286 1 1 1
328603 3286 1 1 1
328701 3287 0 1 1
328702 3287 0 0 0
328703 3287 0 0 0
328704 3287 0 0 1
328801 3288 0 0 0
328802 3288 0 0 8
329101 3291 0 0 0
329102 3291 0 0 2
329201 3292 0 0 0
329301 3293 0 1 0
329302 3293 2 1 1
329801 3298 7 7 7
329901 3299 1 1 1
329902 3299 1 1 1
330301 3303 0 1 1
330302 3303 0 1 1
330303 3303 0 0 0
330401 3304 -3 1 -3
330601 3306 0 0 0
330602 3306 0 0 0
330901 3309 1 1 0
331201 3312 0 0 1
331501 3315 0 0 0
331502 3315 0 0 0
331503 3315 0 0 0
331504 3315 0 0 0
331505 3315 0 0 0
331506 3315 0 0 0
331601 3316 0 1 1
331602 3316 0 0 0
331603 3316 4 4 4
331604 3316 0 0 0
331605 3316 4 4 4
331701 3317 4 4 4
331702 3317 0 0 0
331703 3317 0 0 0
331704 3317 0 0 0
331705 3317 0 1 0
332001 3320 0 0 7
332002 3320 0 0 0
332003 3320 7 7 7
332101 3321 0 1 0
332102 3321 0 0 0
332201 3322 1 1 0
332501 3325 0 0 0
333801 3338 -3 0 0
333901 3339 0 0 0
333902 3339 0 0 1
333903 3339 4 4 4
334101 3341 1 1 1
334201 3342 0 1 1
334501 3345 0 0 0
334701 3347 1 1 0
334702 3347 0 0 2
334801 3348 0 0 0
334802 3348 0 0 0
334803 3348 4 4 4
334804 3348 2 0 0
334805 3348 2 0 0
334806 3348 0 -3 0
335001 3350 1 1 1
335002 3350 0 0 0
335201 3352 0 2 -3
335202 3352 1 -3 1
335203 3352 0 0 0
335501 3355 1 1 1
335502 3355 2 0 1
335503 3355 1 1 1
335801 3358 0 1 0
335802 3358 0 -3 1
336001 3360 1 1 1
336002 3360 0 1 1
336201 3362 1 1 1
336301 3363 0 1 2
336302 3363 0 0 0
336401 3364 0 1 1
336402 3364 1 1 1
336501 3365 0 0 0
336502 3365 0 0 0
336503 3365 0 0 0
336504 3365 0 0 0
336901 3369 1 1 0
336902 3369 0 0 0
337001 3370 1 -3 1
337002 3370 1 1 1
337003 3370 1 1 1
337101 3371 0 0 0
337102 3371 0 1 -3
337103 3371 0 0 0
337104 3371 0 0 0
337105 3371 0 0 0
337301 3373 0 0 0
337302 3373 0 0 0
337701 3377 7 7 7
338301 3383 7 7 7
338401 3384 1 7 7
338601 3386 0 0 0
338701 3387 0 1 1
338702 3387 0 1 1
338703 3387 1 -3 1
339301 3393 1 1 1
339302 3393 0 1 1
339701 3397 0 0 1
339702 3397 0 0 0
339703 3397 0 0 0
340201 3402 0 0 0
340202 3402 0 0 0
340203 3402 0 0 0
340701 3407 0 0 0
340702 3407 0 0 0
340801 3408 0 1 1
340802 3408 0 0 0
340803 3408 0 0 0
340804 3408 0 0 0
341101 3411 0 0 0
341102 3411 0 0 0
341201 3412 0 0 0
341202 3412 0 0 0
341301 3413 0 0 0
341302 3413 0 0 0
341601 3416 0 0 1
341801 3418 0 -3 0
342101 3421 1 1 1
342102 3421 1 1 1
342201 3422 0 0 0
342202 3422 0 0 0
342301 3423 0 1 1
342302 3423 0 1 1
342303 3423 1 1 1
342304 3423 0 0 0
342401 3424 1 1 0
342402 3424 0 1 -3
342601 3426 0 0 0
342602 3426 -3 0 0
342603 3426 0 0 0
342801 3428 0 1 0
342802 3428 0 0 0
342803 3428 -3 0 -3
342901 3429 0 0 1
342902 3429 0 0 1
342903 3429 1 1 0
342904 3429 0 0 0
343001 3430 0 1 1
343002 3430 1 0 0
343003 3430 0 0 0
343004 3430 2 0 0
343005 3430 0 0 0
343006 3430 0 -3 0
343007 3430 0 0 0
343008 3430 0 0 1
343201 3432 1 -3 1
343202 3432 0 -3 1
343203 3432 1 1 1
343301 3433 0 0 0
343302 3433 1 0 0
343303 3433 0 0 0
343401 3434 1 1 1
343501 3435 1 1 1
343502 3435 2 0 0
343601 3436 0 0 0
343602 3436 0 0 0
343603 3436 0 -3 -3
343604 3436 0 0 0
343801 3438 1 1 1
343802 3438 1 1 0
343803 3438 1 1 1
344201 3442 0 1 1
344202 3442 0 1 1
344401 3444 0 0 0
344402 3444 0 0 0
344501 3445 0 0 0
344601 3446 0 0 0
344602 3446 0 1 1
344603 3446 0 -3 0
344701 3447 0 0 0
344702 3447 0 0 0
344703 3447 0 0 0
344704 3447 0 0 0
344705 3447 0 0 -3
344801 3448 0 0 0
344802 3448 0 0 0
344803 3448 0 0 0
344804 3448 0 0 0
344805 3448 -3 0 0
344806 3448 0 7 7
345101 3451 1 0 2
345102 3451 1 1 1
345103 3451 1 1 0
345201 3452 0 0 0
345202 3452 -3 0 0
345401 3454 0 0 0
345402 3454 0 0 0
345403 3454 0 -3 0
345601 3456 1 1 0
345602 3456 1 0 -3
345701 3457 1 1 1
345702 3457 1 1 0
345801 3458 1 1 0
345802 3458 0 0 -3
345803 3458 0 0 -3
345901 3459 0 0 -3
345902 3459 0 0 0
346501 3465 1 0 0
346502 3465 0 0 0
346503 3465 2 0 0
346701 3467 0 1 1
346702 3467 0 0 0
346703 3467 0 -3 0
346901 3469 0 0 0
346902 3469 0 0 0
347501 3475 0 0 1
347502 3475 1 1 1
347503 3475 0 0 0
347601 3476 0 0 1
347602 3476 2 1 0
347603 3476 0 1 -3
347604 3476 0 0 1
348001 3480 1 1 1
348101 3481 1 1 1
348102 3481 1 1 1
348103 3481 1 1 1
348501 3485 1 1 1
348502 3485 1 1 1
348601 3486 1 1 1
348602 3486 1 1 1
348603 3486 1 1 -3
348604 3486 1 -3 0
348701 3487 0 1 1
348702 3487 0 1 1
348703 3487 0 1 1
349101 3491 1 1 1
349102 3491 0 1 1
349103 3491 0 0 1
349801 3498 0 0 0
349802 3498 0 0 1
350001 3500 1 1 0
350002 3500 1 2 0
350003 3500 7 7 7
350101 3501 0 0 1
350201 3502 1 1 1
350202 3502 -3 1 1
350401 3504 7 7 7
350501 3505 1 1 0
350601 3506 1 0 0
350602 3506 0 1 -3
350603 3506 0 1 -3
351101 3511 0 0 0
351102 3511 2 0 0
351201 3512 -3 -3 -3
351401 3514 1 1 1
351402 3514 1 1 1
351403 3514 1 1 1
351801 3518 1 1 1
351802 3518 0 1 1
351901 3519 0 0 0
351902 3519 0 0 0
351903 3519 0 0 1
352201 3522 0 1 1
352202 3522 0 0 0
352301 3523 0 0 0
352302 3523 0 0 1
352401 3524 1 1 1
352402 3524 1 1 1
352701 3527 0 1 1
352702 3527 0 2 2
352703 3527 0 2 2
353101 3531 0 0 0
353102 3531 0 0 0
353201 3532 0 0 0
353202 3532 0 0 0
353203 3532 0 -3 0
353204 3532 -3 0 -3
353601 3536 1 0 0
353602 3536 0 0 0
353701 3537 1 1 2
353702 3537 1 1 0
354201 3542 0 0 0
354202 3542 0 0 0
354203 3542 0 0 0
354301 3543 0 0 0
354302 3543 0 0 0
354303 3543 0 0 0
354401 3544 0 0 0
354402 3544 3 3 3
354403 3544 0 0 0
354404 3544 2 2 2
354405 3544 4 4 4
354406 3544 4 4 4
354407 3544 0 2 2
354408 3544 0 2 2
354501 3545 1 1 1
354502 3545 1 1 0
354503 3545 0 0 0
354601 3546 1 1 1
354602 3546 1 -3 1
354701 3547 1 1 1
354801 3548 0 0 0
354802 3548 0 0 0
354803 3548 -3 1 -3
354901 3549 0 0 0
354902 3549 0 0 0
355101 3551 1 1 1
355102 3551 1 -3 1
355201 3552 -3 1 -3
355202 3552 1 1 1
355401 3554 0 0 0
355501 3555 0 0 0
355502 3555 0 0 0
355601 3556 1 1 1
355602 3556 1 0 0
355603 3556 1 1 1
355701 3557 1 1 1
355702 3557 1 1 0
355703 3557 1 0 -3
355801 3558 2 1 1
355802 3558 1 1 1
356001 3560 1 1 1
356002 3560 0 0 0
356401 3564 1 1 1
356402 3564 1 0 0
356501 3565 1 1 1
356502 3565 1 1 1
356503 3565 1 1 1
356601 3566 1 1 0
356602 3566 0 0 0
356603 3566 0 0 0
356801 3568 1 -3 -3
356802 3568 0 0 0
356803 3568 1 0 0
357201 3572 0 0 0
357202 3572 0 0 0
357203 3572 0 0 0
357301 3573 1 0 0
357302 3573 0 0 0
357601 3576 0 0 1
357602 3576 0 0 0
358401 3584 0 0 0
358402 3584 0 0 0
358601 3586 1 1 1
358602 3586 1 1 -3
359401 3594 0 1 1
359402 3594 1 1 1
359403 3594 0 0 0
359701 3597 0 0 0
359702 3597 0 0 0
359703 3597 0 0 0
359704 3597 0 0 0
359705 3597 0 0 0
360101 3601 0 0 0
360102 3601 0 0 0
360103 3601 0 0 -3
360301 3603 1 1 1
360302 3603 4 4 4
360303 3603 1 0 0
360501 3605 1 1 1
360502 3605 1 1 1
360601 3606 0 1 1
360602 3606 0 1 1
360603 3606 1 0 0
360901 3609 1 1 0
360902 3609 0 -3 0
360903 3609 0 0 1
361001 3610 1 0 0
361101 3611 1 1 1
361102 3611 1 1 1
361103 3611 0 -3 1
361301 3613 1 1 1
361401 3614 1 1 1
361402 3614 1 1 1
362401 3624 4 4 4
362402 3624 1 -3 1
362601 3626 1 1 1
362602 3626 1 1 1
363101 3631 0 1 1
363301 3633 1 1 0
363302 3633 0 0 0
363303 3633 1 1 1
363501 3635 0 0 0
363502 3635 0 0 1
363701 3637 1 1 1
363702 3637 4 4 4
363703 3637 1 1 1
364101 3641 1 1 1
364102 3641 1 1 1
364103 3641 1 1 0
364701 3647 3 3 3
364702 3647 0 0 0
364703 3647 0 0 0
364801 3648 0 0 0
364802 3648 4 4 4
364803 3648 0 0 0
364804 3648 0 0 0
364805 3648 0 0 0
364901 3649 0 0 1
364902 3649 0 1 1
364903 3649 0 0 0
365001 3650 0 1 1
365002 3650 1 1 0
365003 3650 0 0 0
365101 3651 1 1 1
365201 3652 -3 -3 0
365202 3652 0 0 2
365401 3654 0 0 0
365402 3654 0 0 0
365403 3654 0 0 0
365404 3654 0 0 0
365405 3654 0 0 0
365406 3654 0 0 0
365407 3654 0 0 0
365408 3654 0 0 0
365409 3654 0 0 0
365410 3654 0 1 1
365501 3655 0 0 0
365502 3655 1 1 1
365901 3659 0 0 0
365902 3659 0 0 0
365903 3659 0 0 1
366101 3661 1 1 1
366201 3662 1 1 1
366202 3662 0 -3 -3
366301 3663 1 1 -3
366302 3663 1 1 1
366701 3667 3 3 3
366901 3669 1 0 0
366902 3669 1 0 1
366903 3669 1 0 2
367401 3674 0 0 0
367402 3674 0 0 0
367701 3677 -3 1 1
367702 3677 1 1 1
367801 3678 0 7 7
367901 3679 0 0 0
367902 3679 0 1 -3
367903 3679 -3 1 -3
368101 3681 1 1 1
368102 3681 1 1 1
368201 3682 0 0 0
368202 3682 0 0 0
368203 3682 7 7 7
368701 3687 1 -3 1
368702 3687 -3 1 1
368801 3688 7 7 7
368802 3688 1 1 1
368803 3688 1 1 1
368804 3688 0 0 0
369101 3691 0 0 0
369102 3691 0 1 0
369103 3691 -3 0 -3
369201 3692 0 0 0
369202 3692 0 0 1
369701 3697 0 0 0
369702 3697 0 0 0
369703 3697 0 2 0
369704 3697 -3 0 -3
369705 3697 1 1 0
369801 3698 2 0 0
369802 3698 0 0 0
369803 3698 0 0 0
369901 3699 0 0 1
370301 3703 0 2 2
370302 3703 0 0 0
370303 3703 0 0 0
370401 3704 0 0 0
370402 3704 0 1 0
370403 3704 0 0 0
370501 3705 0 1 1
370502 3705 0 0 0
371101 3711 1 1 0
371102 3711 1 0 0
371103 3711 0 0 1
371104 3711 0 1 -3
371105 3711 -3 -3 1
371401 3714 0 0 0
371402 3714 0 0 0
371403 3714 0 0 0
371501 3715 0 0 0
371502 3715 0 0 0
371503 3715 0 0 0
371504 3715 0 0 0
371701 3717 1 1 1
371702 3717 1 1 1
371801 3718 1 1 1
371802 3718 1 1 1
371803 3718 1 1 1
371901 3719 1 1 1
371902 3719 1 1 1
371903 3719 0 0 1
372001 3720 0 1 1
372002 3720 1 1 1
372601 3726 0 1 1
372602 3726 1 1 1
372603 3726 1 1 1
372701 3727 0 0 0
372702 3727 0 1 1
372703 3727 1 0 0
372801 3728 1 1 1
372802 3728 0 1 0
372803 3728 1 0 0
372804 3728 0 0 0
372901 3729 0 0 0
372902 3729 0 0 0
372903 3729 0 1 1
372904 3729 0 1 0
372905 3729 0 1 0
373401 3734 1 1 1
373402 3734 1 1 1
373403 3734 1 1 1
373501 3735 1 1 1
373502 3735 1 1 0
373503 3735 0 0 0
373504 3735 0 0 1
373601 3736 1 1 1
373602 3736 1 1 0
373701 3737 1 1 1
373702 3737 1 1 1
373703 3737 1 1 1
373801 3738 0 0 0
373901 3739 1 -3 1
373902 3739 1 -3 1
374001 3740 0 0 1
374002 3740 0 1 1
374101 3741 0 0 0
374401 3744 1 1 1
374601 3746 1 1 1
374602 3746 0 0 2
374603 3746 0 0 0
375201 3752 1 1 1
375301 3753 1 1 0
375302 3753 0 0 0
375303 3753 0 0 0
375304 3753 0 -3 0
375601 3756 0 1 0
375801 3758 1 1 1
375901 3759 0 0 1
375902 3759 1 0 0
375903 3759 2 0 2
376801 3768 0 0 2
376802 3768 0 0 2
376901 3769 0 0 0
376902 3769 0 0 0
376903 3769 0 0 0
377001 3770 1 1 1
377002 3770 1 1 1
377101 3771 1 1 1
377102 3771 1 1 0
377103 3771 1 0 0
377104 3771 0 1 1
377201 3772 1 1 0
377202 3772 0 0 0
377203 3772 0 0 0
377301 3773 1 1 0
377302 3773 1 1 1
377303 3773 1 1 1
377401 3774 0 0 0
377402 3774 1 1 0
377901 3779 1 1 1
377902 3779 1 1 1
377903 3779 1 1 1
377904 3779 1 1 1
378101 3781 1 0 1
378102 3781 0 1 1
378301 3783 0 -3 1
378302 3783 1 -3 1
378401 3784 1 1 1
378402 3784 0 1 1
378601 3786 1 1 1
378602 3786 1 -3 0
378701 3787 0 0 0
378702 3787 0 0 1
378703 3787 0 0 1
378704 3787 0 1 1
379001 3790 4 4 4
379002 3790 1 1 1
379101 3791 1 1 1
379102 3791 1 1 1
379103 3791 -3 0 1
379301 3793 1 1 1
379302 3793 1 1 1
379401 3794 4 4 4
379402 3794 1 1 1
379403 3794 1 1 0
379701 3797 1 1 1
379801 3798 0 0 0
379802 3798 0 0 0
379803 3798 2 0 0
379804 3798 0 0 0
379805 3798 0 1 1
379901 3799 1 -3 1
379902 3799 0 1 1
380001 3800 1 -3 1
380002 3800 1 1 1
380201 3802 0 0 0
380401 3804 0 0 0
380402 3804 0 0 1
380601 3806 0 0 0
380602 3806 0 0 0
380901 3809 1 1 1
381201 3812 0 0 0
381301 3813 3 3 3
381302 3813 3 3 3
381303 3813 1 1 1
381304 3813 1 1 0
381401 3814 0 1 1
381701 3817 0 0 0
381901 3819 1 1 1
381902 3819 1 0 0
381903 3819 0 0 0
381904 3819 0 0 0
382101 3821 0 0 0
382102 3821 0 0 0
382301 3823 0 0 0
382302 3823 0 0 0
382401 3824 0 0 0
382402 3824 0 0 0
382403 3824 -3 -3 -3
382601 3826 0 8 8
383201 3832 1 1 1
383501 3835 1 1 1
383601 3836 1 -3 1
383602 3836 -3 1 1
383701 3837 0 0 1
383702 3837 1 1 0
383703 3837 0 0 0
383901 3839 4 4 4
383902 3839 1 1 1
383903 3839 0 0 0
384201 3842 0 0 0
384202 3842 0 1 0
384203 3842 0 -3 0
384301 3843 0 0 0
384302 3843 0 0 0
384601 3846 -3 1 1
384602 3846 1 0 0
384901 3849 1 1 1
385101 3851 1 1 1
385102 3851 1 1 1
385301 3853 0 0 0
385302 3853 0 0 0
385901 3859 1 1 0
386401 3864 7 7 7
387601 3876 1 1 1
387701 3877 0 1 0
387702 3877 0 0 0
387703 3877 0 1 1
387901 3879 0 0 0
387902 3879 0 0 1
388901 3889 0 0 0
388902 3889 0 0 0
389301 3893 1 1 0
389302 3893 -3 -3 -3
389901 3899 0 1 0
389902 3899 0 1 1
389903 3899 0 0 -3
389904 3899 0 0 0
390601 3906 1 1 1
390602 3906 1 1 1
390801 3908 1 1 1
390802 3908 1 -3 0
391301 3913 1 1 1
391302 3913 1 0 1
391401 3914 1 1 1
391402 3914 1 1 1
391501 3915 2 1 1
391502 3915 1 1 1
391503 3915 0 0 0
391801 3918 0 0 0
391802 3918 0 0 0
391901 3919 1 1 1
391902 3919 1 1 1
391903 3919 -3 0 -3
392101 3921 0 0 0
392102 3921 0 0 1
392103 3921 0 1 1
392201 3922 0 0 0
392301 3923 0 0 1
392302 3923 0 0 0
392303 3923 0 -3 0
392304 3923 0 0 0
392401 3924 1 1 1
392402 3924 1 1 1
392701 3927 0 1 1
392801 3928 0 0 1
392901 3929 0 0 1
392902 3929 0 0 0
393101 3931 0 0 0
393102 3931 0 0 0
393103 3931 0 0 1
393104 3931 0 0 1
393105 3931 0 1 1
393401 3934 0 1 1
393501 3935 0 1 1
393502 3935 0 0 0
393601 3936 0 0 0
393602 3936 0 0 0
394001 3940 7 7 7
394401 3944 0 0 0
394402 3944 0 0 0
394501 3945 0 1 1
394502 3945 0 2 2
394801 3948 1 1 1
394802 3948 1 1 1
394803 3948 1 1 1
394804 3948 0 0 0
395201 3952 1 1 1
395202 3952 0 0 0
395301 3953 1 1 1
395302 3953 1 1 1
395303 3953 1 1 1
395304 3953 1 1 -3
396001 3960 0 1 1
396201 3962 0 1 1
396202 3962 1 1 1
396203 3962 1 0 1
396204 3962 0 0 0
396401 3964 0 0 0
396402 3964 0 0 0
396901 3969 1 1 1
396902 3969 0 0 0
397001 3970 0 0 0
397002 3970 0 0 0
397003 3970 -3 0 -3
397201 3972 1 0 0
397202 3972 0 0 0
397203 3972 0 -3 1
397501 3975 0 1 0
397502 3975 0 1 0
397503 3975 0 1 0
397504 3975 0 0 0
397701 3977 0 0 0
397702 3977 0 0 0
397801 3978 1 1 1
398201 3982 1 1 2
398202 3982 1 2 1
398203 3982 1 1 1
398204 3982 1 2 2
398301 3983 1 1 1
398302 3983 1 1 1
398601 3986 1 1 1
398602 3986 0 1 1
398801 3988 1 1 2
398802 3988 0 0 1
399101 3991 1 1 1
399102 3991 0 0 2
399201 3992 1 1 1
399301 3993 0 0 0
399302 3993 0 0 0
399303 3993 0 0 1
399501 3995 1 1 0
399502 3995 1 1 1
399503 3995 1 1 1
399601 3996 0 0 0
399602 3996 1 0 0
399801 3998 0 0 1
400101 4001 0 0 0
400102 4001 0 -3 0
400201 4002 0 0 0
400202 4002 0 0 -3
400301 4003 0 0 0
400302 4003 0 0 0
400501 4005 0 0 0
400502 4005 0 0 2
400503 4005 0 2 2
400701 4007 0 1 1
400702 4007 1 0 0
401201 4012 0 0 0
401202 4012 0 0 0
401501 4015 1 1 1
401502 4015 1 1 1
401503 4015 1 1 1
401601 4016 0 0 0
401602 4016 0 0 0
401901 4019 0 0 0
401902 4019 1 1 1
402101 4021 0 1 1
402301 4023 -3 1 1
402302 4023 1 1 1
402401 4024 0 0 0
402402 4024 0 0 1
402403 4024 0 1 1
402601 4026 1 1 -3
402602 4026 1 1 1
402603 4026 1 1 1
402701 4027 9 9 9
